ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2026-05-05T20:11:45Z,ios,1045,LT,78.56.209.202,No Surprises,Radiohead,OK Computer,spotify:track:10nyNJ6zNy2YVYLrcwLccB,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011904,False
2026-05-05T20:11:46Z,ios,1138,LT,78.56.209.202,Chop Suey!,System Of A Down,Toxicity,spotify:track:2DlHlPMa4M17kufBvI2lEN,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011905,False
2026-05-05T20:11:48Z,ios,1463,LT,78.56.209.202,And I Love Her - Remastered 2009,The Beatles,A Hard Day's Night,spotify:track:65vdMBskhx3akkG9vQlSH1,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011906,False
2026-05-05T20:11:51Z,ios,3274,LT,78.56.209.202,Pump It,Black Eyed Peas,Monkey Business,spotify:track:2ygMBIctKIAfbEBcT9065L,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011908,False
2026-05-05T20:11:53Z,ios,1556,LT,78.56.209.202,In the End,Linkin Park,Hybrid Theory,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011911,False
2026-05-05T20:11:54Z,ios,1231,LT,78.56.209.202,Lemon Tree,Fools Garden,Dish of the Day,spotify:track:2epbL7s3RFV81K5UhTgZje,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011913,False
2026-05-05T20:11:56Z,ios,1741,LT,78.56.209.202,Can't Get You out of My Head,Kylie Minogue,Fever,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011914,False
2026-05-05T20:11:57Z,ios,1161,LT,78.56.209.202,A Little Bit Harder Now,She Wants Revenge,Up and Down,spotify:track:5td7LYTivVH0MXXwin8QvE,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011916,False
2026-05-05T20:11:59Z,ios,1579,LT,78.56.209.202,Kiss,London After Midnight,Psycho Magnet,spotify:track:7clzk3tSYv6VkQWByftu24,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011917,False
2026-05-05T20:12:00Z,ios,952,LT,78.56.209.202,I (Heart) You,KMFDM,Amnesia,spotify:track:23yZnQJXXBeQ2ah4pArrfA,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011919,False
2026-05-05T20:12:01Z,ios,1022,LT,78.56.209.202,The Zombie Song,Stephanie Mabey,Wake Up Dreaming,spotify:track:5ZQh5XCIDVTHlO7KbSOzFx,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011920,False
2026-05-05T20:12:02Z,ios,1068,LT,78.56.209.202,Dirty Harry (feat. Bootie Brown),Gorillaz,Demon Days,spotify:track:2bfGNzdiRa1jXZRdfssSzR,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011921,False
2026-05-05T20:12:04Z,ios,2159,LT,78.56.209.202,Move Your Feet,Junior Senior,D-D-Don't Don't Stop The Beat,spotify:track:4DX82Vc8qAH4jJPvKxvwg6,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011922,False
2026-05-05T20:12:05Z,ios,929,LT,78.56.209.202,Lovesong - Remastered,The Cure,Disintegration,spotify:track:2mIrfke7vosXAEWfz6ucyo,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011924,False
2026-05-05T20:12:06Z,ios,789,LT,78.56.209.202,My Favourite Game,The Cardigans,Gran Turismo,spotify:track:0Ui05Ov0s4PnRc4JI3Pilg,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011925,False
2026-05-05T20:12:09Z,ios,2740,LT,78.56.209.202,Ride,Sir Mix-A-Lot,Chief Boot Knocka,spotify:track:0R8bei2Q3U688hu4XEwMq3,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011926,False
2026-05-05T20:16:00Z,ios,230899,LT,78.56.209.202,Farmcore,Joost,Kleinkunst,spotify:track:6eWWXpjkeF62wUEkW41cLC,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778011929,False
2026-05-05T20:16:03Z,ios,2531,LT,78.56.209.202,An Unhealthy Obsession,The Blake Robinson Synthetic Orchestra,An Unhealthy Obsession,spotify:track:43FkY9svV70r8PmBL7ypUh,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778012160,False
2026-05-05T20:16:04Z,ios,952,LT,78.56.209.202,Mice on Venus,C418,Minecraft - Volume Alpha,spotify:track:1gXIOLjnh36fww7bdZ1NhK,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778012163,False
2026-05-05T20:16:04Z,ios,70,LT,78.56.209.202,Telephone,Lady Gaga,The Fame Monster,spotify:track:4TCL0qqKyqsMZml0G3M9IM,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778012164,False
2026-05-05T20:16:13Z,ios,8662,LT,78.56.209.202,Laisse Tomber Les Filles,April March,Gainsbourgsion,spotify:track:00MbLjWwSLp7S5MyR3Fi3A,,,,,,,,fwdbtn,backbtn,True,True,False,1778012164,False
2026-05-05T20:19:53Z,ios,220640,LT,78.56.209.202,Telephone,Lady Gaga,The Fame Monster,spotify:track:4TCL0qqKyqsMZml0G3M9IM,,,,,,,,backbtn,trackdone,True,False,False,1778012173,False
2026-05-05T20:20:47Z,ios,55198,LT,78.56.209.202,Laisse Tomber Les Filles,April March,Gainsbourgsion,spotify:track:00MbLjWwSLp7S5MyR3Fi3A,,,,,,,,trackdone,fwdbtn,True,True,False,1778012391,False
2026-05-05T20:20:48Z,ios,1045,LT,78.56.209.202,Luxurious,Gwen Stefani,Love. Angel. Music. Baby.,spotify:track:3UQmoVQJqBYauTZLVPs3uo,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778012447,False
2026-05-05T20:20:49Z,ios,975,LT,78.56.209.202,Woman,Doja Cat,Planet Her,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778012448,False
2026-05-05T20:20:50Z,ios,1022,LT,78.56.209.202,Taking What's Not Yours,TV Girl,Who Really Cares,spotify:track:53mChDyESfwn9Dz8poHRf6,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778012449,False
2026-05-05T20:23:39Z,ios,168533,LT,78.56.209.202,Shut Me Up,Mindless Self Indulgence,You'll Rebel to Anything (Expanded and Remastered 2008),spotify:track:3oZUlZMXkj51AyYG8lGaE7,,,,,,,,fwdbtn,trackdone,True,False,False,1778012450,False
2026-05-05T20:23:46Z,ios,8806,LT,78.56.209.202,Labyrinth,Miracle Musical,Hawaii: Part II,spotify:track:0L7MpEwFgZRP5rFdXOYaRT,,,,,,,,trackdone,fwdbtn,True,True,False,1778012616,False
2026-05-05T20:23:47Z,ios,975,LT,78.56.209.202,Rondo Across Countless Kalpas,HOYO-MiX,Honkai: Star Rail - Experience the Paths Vol. 2,spotify:track:43TWyxGr27ehA3x9aJhL4a,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778012626,False
2026-05-05T20:23:49Z,ios,1718,LT,78.56.209.202,Enjoy the Silence,Depeche Mode,"Violator | The 12"" Singles",spotify:track:0yp3TvJNlG50Q4tAHWNCRm,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778012627,False
2026-05-05T20:23:50Z,ios,836,LT,78.56.209.202,Come As You Are,Nirvana,Nevermind,spotify:track:2RsAajgo0g7bMCHxwH3Sk0,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778012629,False
2026-05-05T20:23:52Z,ios,2043,LT,78.56.209.202,Killer Queen - Remastered 2011,Queen,Sheer Heart Attack,spotify:track:4cIPLtg1avt2Jm3ne9S1zy,,,,,,,,fwdbtn,backbtn,True,True,False,1778012630,False
2026-05-05T20:23:53Z,ios,766,LT,78.56.209.202,Come As You Are,Nirvana,Nevermind,spotify:track:2RsAajgo0g7bMCHxwH3Sk0,,,,,,,,backbtn,backbtn,True,True,False,1778012632,False
2026-05-05T20:23:54Z,ios,1231,LT,78.56.209.202,Enjoy the Silence,Depeche Mode,"Violator | The 12"" Singles",spotify:track:0yp3TvJNlG50Q4tAHWNCRm,,,,,,,,backbtn,fwdbtn,True,True,False,1778012633,False
2026-05-05T20:23:55Z,ios,627,LT,78.56.209.202,Come As You Are,Nirvana,Nevermind,spotify:track:2RsAajgo0g7bMCHxwH3Sk0,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778012634,False
2026-05-05T20:26:55Z,ios,179600,LT,78.56.209.202,Killer Queen - Remastered 2011,Queen,Sheer Heart Attack,spotify:track:4cIPLtg1avt2Jm3ne9S1zy,,,,,,,,fwdbtn,trackdone,True,False,False,1778012635,False
2026-05-05T20:27:07Z,ios,13970,LT,78.56.209.202,All The Things She Said,t.A.T.u.,200 KM/H In The Wrong Lane,spotify:track:4bJygwUKrRgq1stlNXcgMg,,,,,,,,trackdone,fwdbtn,True,True,False,1778012812,False
2026-05-05T20:29:35Z,ios,148190,LT,78.56.209.202,Military Fashion Show,And One,Bodypop,spotify:track:4Fx6fCdpi79LYoS3PyDrXq,,,,,,,,fwdbtn,endplay,True,True,False,1778012827,False
2026-05-05T20:29:36Z,ios,604,LT,78.56.209.202,Laisse Tomber Les Filles,April March,Gainsbourgsion,spotify:track:00MbLjWwSLp7S5MyR3Fi3A,,,,,,,,clickrow,endplay,True,True,False,1778012975,False
2026-05-05T20:29:37Z,ios,720,LT,78.56.209.202,Military Fashion Show,And One,Bodypop,spotify:track:4Fx6fCdpi79LYoS3PyDrXq,,,,,,,,clickrow,endplay,True,True,False,1778012976,False
2026-05-05T20:29:38Z,ios,1347,LT,78.56.209.202,No Surprises,Radiohead,OK Computer,spotify:track:10nyNJ6zNy2YVYLrcwLccB,,,,,,,,clickrow,endplay,True,True,False,1778012977,False
2026-05-05T20:29:42Z,ios,3228,LT,78.56.209.202,Military Fashion Show,And One,Bodypop,spotify:track:4Fx6fCdpi79LYoS3PyDrXq,,,,,,,,clickrow,endplay,True,True,False,1778012978,False
2026-05-05T20:29:45Z,ios,3111,LT,78.56.209.202,Driving with My Darling,And One,I.S.T.,spotify:track:5HlRJ3ZIO1fOPXqKNAWrmT,,,,,,,,clickrow,endplay,False,True,False,1778012982,False
2026-05-07T10:03:52Z,ios,1068,LT,78.56.209.202,It Ain't Over 'Til It's Over,Lenny Kravitz,Mama Said,spotify:track:6VnpKLtfNH4Dk09YSGPSyR,,,,,,,,fwdbtn,unexpected-exit-while-paused,True,False,False,1778099175,False
2026-05-07T10:03:56Z,ios,395,LT,78.56.209.202,SOS,Rihanna,A Girl Like Me,spotify:track:30cSNer6TV8x2utjULVeQ5,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778148235,False
2026-05-07T10:04:01Z,ios,5108,LT,78.56.209.202,Lost In Yesterday,Tame Impala,The Slow Rush,spotify:track:5JWPUEov2wlX7c0jhYZpeB,,,,,,,,fwdbtn,endplay,True,True,False,1778148236,False
2026-05-07T10:04:02Z,ios,348,LT,78.56.209.202,N Side,Steve Lacy,Apollo XXI,spotify:track:12ILYlOEfWL8ei0BEgFJn0,,,,,,,,clickrow,endplay,True,True,False,1778148241,False
2026-05-07T10:04:05Z,ios,3088,LT,78.56.209.202,Will I See You Again?,Thee Sacred Souls,Will I See You Again?,spotify:track:4R5GN0mBvb6jkRj3Zvyhkl,,,,,,,,clickrow,endplay,True,True,False,1778148242,False
2026-05-07T10:04:06Z,ios,813,LT,78.56.209.202,Rock That Body,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),spotify:track:2WQ09wqQBIOor7Q0VpIDBK,,,,,,,,clickrow,endplay,True,True,False,1778148245,False
2026-05-07T10:05:34Z,ios,88491,LT,78.56.209.202,Pop Muzik,M / Robin Scott,"New York, London, Paris, Munich",spotify:track:5OUviOx2Bbuhq5UyQDuQrd,,,,,,,,clickrow,fwdbtn,True,True,False,1778148246,False
2026-05-07T10:05:36Z,ios,1300,LT,78.56.209.202,Everything She Wants,Wham!,Make It Big,spotify:track:5hXEcqQhEjfZdbIZLO8mf2,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778148334,False
2026-05-07T10:05:37Z,ios,1486,LT,78.56.209.202,Celebrity Skin,Hole,Celebrity Skin,spotify:track:2V4Bc2I962j7acQj1N0PiQ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1778148336,False
2026-05-07T10:57:51Z,ios,103956,LT,2a00:f502:250:84dd:7548:c401:5570:1f66,Crescendolls,Daft Punk,Discovery,spotify:track:6vuPZX9fWESg5js2JFTQRJ,,,,,,,,fwdbtn,endplay,True,True,False,1778148337,False
2026-05-07T10:57:52Z,ios,325,LT,2a00:f502:250:84dd:7548:c401:5570:1f66,Black Sheep,Metric,Black Sheep,spotify:track:72hSmnleYTiiOo23q8ZJIS,,,,,,,,clickrow,endplay,True,True,False,1778151471,False
2026-05-07T10:57:56Z,ios,3367,LT,2a00:f502:250:84dd:7548:c401:5570:1f66,BRASILIAN SKIES,Masayoshi Takanaka,BRASILIAN SKIES,spotify:track:3bMc9oRaUWnojCrYTUXXcQ,,,,,,,,clickrow,endplay,True,True,False,1778151472,False
2026-05-07T11:02:52Z,ios,297459,LT,2a00:f502:250:84dd:7548:c401:5570:1f66,Black Sheep,Metric,Black Sheep,spotify:track:72hSmnleYTiiOo23q8ZJIS,,,,,,,,clickrow,trackdone,True,False,False,1778151476,False
2026-05-07T11:02:59Z,ios,7566,LT,2a00:f502:250:84dd:7548:c401:5570:1f66,Me and Your Mama,Childish Gambino,"""Awaken, My Love!""",spotify:track:0NkkbKSzQ50mAoSUbQpgLw,,,,,,,,trackdone,endplay,True,True,False,1778151770,False
2026-05-07T11:03:01Z,ios,1440,LT,2a00:f502:250:84dd:7548:c401:5570:1f66,BRASILIAN SKIES,Masayoshi Takanaka,BRASILIAN SKIES,spotify:track:3bMc9oRaUWnojCrYTUXXcQ,,,,,,,,clickrow,endplay,True,True,False,1778151779,False
2026-02-01T00:02:36Z,ios,70555,LT,78.56.209.202,Mice on Venus,C418,Minecraft - Volume Alpha,spotify:track:1gXIOLjnh36fww7bdZ1NhK,,,,,,,,trackdone,unexpected-exit-while-paused,True,False,False,1769882980,False
2026-02-25T16:21:48Z,ios,2183,LT,78.56.209.202,Heaven Can Wait,Michael Jackson,Invincible,spotify:track:1AZXNAVDD9ZFIEKySgflFz,,,,,,,,appload,endplay,True,True,False,1772036504,False
2026-02-25T16:23:06Z,ios,73979,LT,78.56.209.202,Noel's Lament,Kholby Wardell,Ride the Cyclone: The Musical (World Premiere Cast Recording),spotify:track:4omKMytsN5mudpBbAsZPOQ,,,,,,,,clickrow,fwdbtn,True,True,False,1772036508,False
2026-02-25T16:23:07Z,ios,1068,LT,78.56.209.202,Dead Girl Walking,Kevin Murphy,Heathers: The Musical (World Premiere Cast Recording) [Deluxe Edition],spotify:track:2PCYaTQOhhaCDgWMO2C9T5,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772036586,False
2026-02-25T16:23:08Z,ios,906,LT,78.56.209.202,Money,Alan Cumming,Cabaret (New Broadway Cast Recording),spotify:track:3eVYUAe8RNieQEPqziuTcJ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772036587,False
2026-02-25T16:25:47Z,ios,158941,LT,78.56.209.202,Meant to Be Yours,Kevin Murphy,Heathers: The Musical (World Premiere Cast Recording) [Deluxe Edition],spotify:track:10dk83fkELL4TtdAmHj7Dd,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772036588,False
2026-02-25T16:25:48Z,ios,906,LT,78.56.209.202,Sexy,Kate Rockwell,Mean Girls (Original Broadway Cast Recording),spotify:track:4A1GfEVOELS3vo4tSa6bts,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772036747,False
2026-02-25T16:25:49Z,ios,650,LT,78.56.209.202,Crucified - Radio Edit,Army Of Lovers,Massive Luxury Overdose,spotify:track:09OKEiKltU6AvvrEtE92OY,,,,,,,,fwdbtn,backbtn,True,True,False,1772036748,False
2026-02-25T16:29:24Z,ios,215000,LT,78.56.209.202,Sexy,Kate Rockwell,Mean Girls (Original Broadway Cast Recording),spotify:track:4A1GfEVOELS3vo4tSa6bts,,,,,,,,backbtn,trackdone,True,False,False,1772036749,False
2026-02-25T16:29:43Z,ios,20784,LT,78.56.209.202,Crucified - Radio Edit,Army Of Lovers,Massive Luxury Overdose,spotify:track:09OKEiKltU6AvvrEtE92OY,,,,,,,,trackdone,fwdbtn,True,True,False,1772036961,False
2026-02-25T16:56:22Z,ios,143012,LT,78.56.209.202,Labyrinth,Miracle Musical,Hawaii: Part II,spotify:track:0L7MpEwFgZRP5rFdXOYaRT,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772036983,False
2026-02-25T16:56:23Z,ios,1091,LT,78.56.209.202,"Loser, Baby",Keith David,Hazbin Hotel,spotify:track:6zJjw0iXY0aMBEUyCG1NsA,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038582,False
2026-02-25T16:56:25Z,ios,1533,LT,78.56.209.202,Baby Hotline,Jack Stauber's Micropop,Baby Hotline / Tea Errors,spotify:track:1R8kvV2AgNPCA2Pp4Im1Ao,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038583,False
2026-02-25T16:59:12Z,ios,166573,LT,78.56.209.202,I Can't Decide,Scissor Sisters,Ta-Dah,spotify:track:7f6RiVFXqUT3dWi35OznLI,,,,,,,,fwdbtn,trackdone,True,False,False,1772038585,False
2026-02-25T16:59:40Z,ios,29295,LT,78.56.209.202,Are You Satisfied?,MARINA,The Family Jewels,spotify:track:411Hvulc0PrGQLOHljTYed,,,,,,,,trackdone,fwdbtn,True,True,False,1772038749,False
2026-02-25T16:59:45Z,ios,4923,LT,78.56.209.202,What Can I Do (For You) [feat. Susan Egan & Tom Scharpling],Steven Universe,"Steven Universe, Vol. 1 (Original Soundtrack)",spotify:track:72fbjcXhYsVF54Ley9nmmt,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038780,False
2026-02-25T16:59:47Z,ios,2090,LT,78.56.209.202,"Jump Up, Super Star!",The Living Tombstone,"Jump Up, Super Star!",spotify:track:3CaTo1YUgxW3hweuRNr2CJ,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038785,False
2026-02-25T16:59:48Z,ios,1254,LT,78.56.209.202,Would You Fall in Love with Me Again,Jorge Rivera-Herrans,EPIC: The Ithaca Saga (Official Concept Album),spotify:track:3iYeXCdD3d0zlex2v0CpVt,,,,,,,,fwdbtn,backbtn,True,True,False,1772038787,False
2026-02-25T17:02:45Z,ios,173430,LT,78.56.209.202,"Jump Up, Super Star!",The Living Tombstone,"Jump Up, Super Star!",spotify:track:3CaTo1YUgxW3hweuRNr2CJ,,,,,,,,backbtn,fwdbtn,True,True,False,1772038788,False
2026-02-25T17:02:47Z,ios,1300,LT,78.56.209.202,Would You Fall in Love with Me Again,Jorge Rivera-Herrans,EPIC: The Ithaca Saga (Official Concept Album),spotify:track:3iYeXCdD3d0zlex2v0CpVt,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038965,False
2026-02-25T17:02:48Z,ios,813,LT,78.56.209.202,By the Sea,Johnny Depp,Sweeney Todd: The Demon Barber of Fleet Street (The Motion Picture Soundtrack),spotify:track:1sKIay9IMC0YAgwhFfyGPl,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038967,False
2026-02-25T17:02:51Z,ios,2949,LT,78.56.209.202,No Mercy (feat. BlackGryph0n & LittleJayneyCakes),The Living Tombstone,No Mercy,spotify:track:468BsK9sjyvH3vQFfRbBwD,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038968,False
2026-02-25T17:02:52Z,ios,1370,LT,78.56.209.202,It's Been So Long,The Living Tombstone,FNAFdom,spotify:track:5nBjFPDQqyn8mIg0aJfBsd,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038971,False
2026-02-25T17:02:54Z,ios,1416,LT,78.56.209.202,The Ballad of Jane Doe,Emily Rohm,Ride the Cyclone: The Musical (World Premiere Cast Recording),spotify:track:49qujGctHLuEXF35sWwG2c,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038972,False
2026-02-25T17:02:55Z,ios,1463,LT,78.56.209.202,Passing Through (Can't the Future Just Wait),Kaden MacKay,Passing Through (Can't the Future Just Wait),spotify:track:3tHd50688EEocgRLmeSiWV,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038974,False
2026-02-25T17:02:59Z,ios,3855,LT,78.56.209.202,My Way Of Life,Frank Sinatra,Cycles,spotify:track:0Sc8AsDTBeZFWg8K9tMARE,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038975,False
2026-02-25T17:03:01Z,ios,1858,LT,78.56.209.202,Step On Me,The Cardigans,First Band On The Moon,spotify:track:6ZaiqbV2GfUtrUlhsu58fN,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038979,False
2026-02-25T17:03:03Z,ios,1068,LT,78.56.209.202,The Red Means I Love You,Madds Buckley,Sunset on Summerville,spotify:track:3YFHsrIJBPwoInrbdto7Q4,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772038981,False
2026-02-25T17:03:03Z,ios,534,LT,78.56.209.202,F L Y,Spectrum,Optical Sunrise/Spectrum2,spotify:track:7BInSwH3Ha2YMEEezQLz95,,,,,,,,fwdbtn,backbtn,True,True,False,1772038983,False
2026-02-25T17:09:24Z,ios,142687,LT,78.56.209.202,The Red Means I Love You,Madds Buckley,Sunset on Summerville,spotify:track:3YFHsrIJBPwoInrbdto7Q4,,,,,,,,backbtn,endplay,True,True,False,1772038983,False
2026-02-25T17:09:29Z,ios,4319,LT,78.56.209.202,Oblivion,Grimes,Visions,spotify:track:4BY4V1T0RJK1HmD2Q0ClyK,,,,,,,,clickrow,endplay,True,True,False,1772039364,False
2026-02-25T17:09:30Z,ios,464,LT,78.56.209.202,Impurities,LE SSERAFIM,UNFORGIVEN,spotify:track:7mYwDmbbp8UPLlnRjTJ54X,,,,,,,,clickrow,endplay,True,True,False,1772039369,False
2026-02-25T17:09:30Z,ios,580,LT,78.56.209.202,Summer Girl,Jamiroquai,Automaton,spotify:track:1FEIfJgaGwiLKr4L8W5Iqj,,,,,,,,clickrow,endplay,True,True,False,1772039370,False
2026-02-25T17:11:18Z,ios,107903,LT,78.56.209.202,Impurities,LE SSERAFIM,UNFORGIVEN,spotify:track:7mYwDmbbp8UPLlnRjTJ54X,,,,,,,,clickrow,fwdbtn,True,True,False,1772039370,False
2026-02-25T17:11:19Z,ios,952,LT,78.56.209.202,New Gold (feat. Tame Impala and Bootie Brown),Gorillaz,Cracker Island,spotify:track:60SvhHtwefT0e2G7i7kOH3,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772039478,False
2026-02-25T17:11:21Z,ios,1254,LT,78.56.209.202,Lose Yourself to Dance (feat. Pharrell Williams),Daft Punk,Random Access Memories,spotify:track:7tvz58QxYKRLDpGn53i8TG,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772039479,False
2026-02-25T17:11:22Z,ios,1416,LT,78.56.209.202,Flesh For Fantasy,Billy Idol,Rebel Yell,spotify:track:5NJvgtVjLTTogjFcrOIZYN,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772039481,False
2026-02-25T17:11:23Z,ios,1022,LT,78.56.209.202,Dead To Me,Kali Uchis,Isolation,spotify:track:6LOZws7T3jqZz78unPgFF9,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772039482,False
2026-02-25T17:11:26Z,ios,2577,LT,78.56.209.202,Bubble Pop Electric,Gwen Stefani,Love. Angel. Music. Baby.,spotify:track:4A2vjMnkAWgPVqwl3Xc7pu,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772039483,False
2026-02-25T17:11:27Z,ios,882,LT,78.56.209.202,Toxicity,System Of A Down,Toxicity,spotify:track:0snQkGI5qnAmohLE7jTsTn,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772039486,False
2026-02-25T17:11:28Z,ios,1277,LT,78.56.209.202,Strange Nights,ZeLeo,Strange Nights,spotify:track:32h0VddZWXDHmNQjhTED22,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772039487,False
2026-02-25T17:11:29Z,ios,1045,LT,78.56.209.202,Paradise,Sade,The Best of Sade,spotify:track:4tReFKumS5bcFahdXDiM1b,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772039488,False
2026-02-25T17:15:25Z,ios,210187,LT,78.56.209.202,You Rock My World,Michael Jackson,Invincible,spotify:track:1Lhwn4PqeGpM4LTVUowW76,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772039489,False
2026-02-25T17:15:26Z,ios,836,LT,78.56.209.202,Light Moves Through Me,Kelly Boesch,Light Moves Through Me,spotify:track:3Mf76udtgQ9ob89ZjiTrEg,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772039725,False
2026-02-25T18:52:39Z,ios,103491,LT,78.56.209.202,Illegal,PinkPantheress,Fancy That,spotify:track:1WmBVbFmLt0w6zPP37TeCG,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772039726,False
2026-02-25T18:52:40Z,ios,813,LT,78.56.209.202,Bossa Bop,The Bahama Soul Club,Bossa Nova Just Smells Funky,spotify:track:1rsj60uLEdzPTZG4qMIpVE,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772045559,False
2026-02-25T18:52:41Z,ios,395,LT,78.56.209.202,Luxurious,Gwen Stefani,Love. Angel. Music. Baby.,spotify:track:3UQmoVQJqBYauTZLVPs3uo,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772045560,False
2026-02-25T18:53:33Z,ios,52431,LT,78.56.209.202,DtMF,Bad Bunny,DeBÍ TiRAR MáS FOToS,spotify:track:3sK8wGT43QFpWrvNQsrQya,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772045561,False
2026-02-25T18:53:36Z,ios,2601,LT,78.56.209.202,Music Sounds Better With You - Radio Edit,Stardust,Music Sounds Better With You,spotify:track:1mv4lh1rW1K6xhxhJmEezy,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772045613,False
2026-02-25T18:53:38Z,ios,1695,LT,78.56.209.202,You Know What,N.E.R.D,Seeing Sounds,spotify:track:40YQDJrYZFIP24QVfUi9Ar,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772045616,False
2026-02-25T18:53:39Z,ios,1370,LT,78.56.209.202,Cloud 9,Jamiroquai,Automaton,spotify:track:2kX4ykCwUeAVYv6fahnDfG,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772045618,False
2026-02-25T18:53:41Z,ios,836,LT,78.56.209.202,Face to Face,Daft Punk,Discovery,spotify:track:7v9Q0dAb9t7h8gJOkcJHay,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772045619,False
2026-02-25T18:53:42Z,ios,1741,LT,78.56.209.202,1979 - Remastered 2012,The Smashing Pumpkins,Mellon Collie And The Infinite Sadness,spotify:track:5QLHGv0DfpeXLNFo7SFEy1,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772045621,False
2026-02-25T18:53:44Z,ios,1068,LT,78.56.209.202,Eyes Without A Face,Billy Idol,Rebel Yell,spotify:track:0pUVeEgZuNyFzIMKp67RbS,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772045622,False
2026-02-25T18:53:45Z,ios,1231,LT,78.56.209.202,Song 2 - 2012 Remaster,Blur,Blur,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,,,,,,,,fwdbtn,fwdbtn,True,True,False,1772045624,False
